step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
1854622	54550000	510	14.5548477294	3632	249.538852452	1897223.0	522.363160793	-1012.0	100000.0	0.71172907489	0	2	72.6510482447	-105.0	532.00808925	3.29013e+06	438.51	88426.4	240	0	16	4	46	6.8	6.27836879433	4.41791044776	19	-1252	0
1858262	54550000	511	15.0752570973	3640	241.455251907	2201142.0	604.709340659	-1002.0	100000.0	0.646978021978	0	2	75.4796566087	-150.0	532.758861829	3.64384e+06	450.905	89068.7	338	2	10	2	46	6.19117647059	6.99252336449	4.52380952381	22	-332	120
1861894	54550000	512	15.1891313475	3632	239.118348305	1896718.0	522.224118943	-1000.0	100000.0	0.673733480176	0	2	71.8335688603	-109.0	515.036798789	3.5741e+06	453.85	88734.6	176	3	13	3	52	6.0985915493	6.66007194245	5.31111111111	19	-1108	86
1865538	54550000	513	14.5713129206	3644	250.080416217	2002708.0	549.590559824	-1002.0	100000.0	0.700054884742	0	2	73.3717123068	-102.0	503.354744385	2.96137e+06	428.759	89100.9	330	0	10	3	55	5.82666666667	6.1114922813	5.30909090909	20	-506	58
1869156	54550000	514	15.289064547	3618	236.639723043	1701769.0	470.361802101	-1002.0	100000.0	0.736871199558	0	2	71.7661739774	-144.0	538.141963817	3.46741e+06	452.269	88866.3	234	2	8	4	58	5.70666666667	6.78937381404	4.01612903226	17	-830	122
1872764	54550000	515	14.7517773793	3608	244.580697446	1800855.0	499.128325942	-1004.0	100117.0	0.747228381375	0	2	73.3177015525	-129.0	533.447923596	3.30607e+06	450.381	89238.9	220	2	11	0	50	6.70588235294	5.9175257732	5.19607843137	18	-696	116
1876373	54550000	516	15.612784602	3609	231.156714961	2103637.0	582.886395123	-1001.0	100000.0	0.690495982267	0	2	74.2543441668	-150.0	542.038130447	3.48863e+06	446.645	89670.5	234	3	7	3	46	6.5671641791	6.31205673759	4.56140350877	21	-368	60
1880013	54550000	517	15.5629908762	3640	233.88820497	1603035.0	440.394230769	-1002.0	100000.0	0.628571428571	0	2	72.5341005115	-114.0	515.636376673	3.44421e+06	450.798	90652.8	244	1	7	3	67	5.30120481928	6.60854092527	4.53448275862	16	-696	142
1883653	54550000	518	14.8150736461	3640	245.695707423	2002384.0	550.105494505	-1000.0	100000.0	0.680769230769	0	2	72.9961809597	-115.0	528.566215374	3.33724e+06	441.417	90506.1	232	0	10	5	48	6.29411764706	6.47887323944	4.80769230769	20	-670	96
1887289	54550000	519	14.4371690472	3636	251.849929034	1997497.0	549.366611661	-1000.0	100000.0	0.743949394939	0	2	73.2983401649	-133.0	532.044090023	3.33587e+06	440.385	89999.7	244	2	14	3	44	6.453125	6.28066914498	4.60227272727	20	-1020	0
1890911	54550000	520	14.4914846019	3622	249.939885354	2198531.0	606.993649917	-1002.0	100000.0	0.68387631143	0	2	73.827497756	-108.0	540.383116683	3.36436e+06	457.343	90769.8	232	2	13	2	41	6.63492063492	6.54594594595	4.42028985507	22	-646	0
1894562	54550000	521	15.4404238364	3651	236.457239691	1597930.0	437.669131745	-1002.0	100000.0	0.629964393317	0	2	71.0971757085	-110.0	546.869270251	3.36294e+06	452.043	90863.3	170	3	9	2	77	4.69892473118	6.14379084967	4.66666666667	16	-1008	0
1898184	54550000	522	14.9990181722	3622	241.482472946	2102704.0	580.536720044	-1000.0	100000.0	0.663997791276	0	2	76.3954318715	-149.0	496.77596915	3.45368e+06	452.549	91582.7	388	1	10	1	51	6.125	6.41814946619	5.625	21	-280	288
1901802	54550000	523	14.975421177	3618	241.595876152	1800694.0	497.704256495	-1004.0	100117.0	0.597844112769	0	2	72.6495306637	-109.0	541.568523585	3.45073e+06	465.012	92728.2	228	4	8	2	53	6.30985915493	6.67931034483	4.52830188679	18	-796	0
1905417	54550000	524	14.3386766648	3615	252.115316113	1403755.0	388.313969571	-1000.0	100000.0	0.647579529737	0	2	72.8302491146	-125.0	521.932109841	3.45933e+06	450.693	93505.8	162	3	3	6	75	4.84269662921	6.37649063032	5.05714285714	14	-988	40
1909052	54550000	525	14.4259078443	3635	251.977209284	2096670.0	576.800550206	-1000.0	100000.0	0.835763411279	0	2	72.1305204118	-102.0	483.621188017	3.88934e+06	466.932	92166.0	232	0	17	2	38	6.83050847458	6.52822580645	4.41095890411	21	-852	160
1912716	54550000	526	15.9124059057	3664	230.26059175	1999132.0	545.614628821	-1004.0	100000.0	0.653384279476	0	2	73.3339537252	-95.0	496.632844129	3.45947e+06	452.787	91107.4	250	4	10	2	49	6.08695652174	6.90510948905	5.40740740741	20	-716	46
1916350	54550000	527	15.8212772314	3634	229.690684693	1801039.0	495.607870116	-1006.0	100000.0	0.645844799119	0	2	75.093527243	-119.0	510.637957412	3.22452e+06	432.176	90842.8	332	1	10	3	58	5.90789473684	6.33952702703	4.58695652174	18	-802	72
1919959	54550000	528	14.5937961738	3609	247.296862107	1804678.0	500.049321142	-1002.0	100000.0	0.612080908839	0	2	74.4265391904	-120.0	550.484330754	3.16386e+06	443.669	91652.2	266	1	6	3	62	5.475	6.65957446809	4.48333333333	18	-386	52
1923565	54550000	529	15.2845909061	3606	235.923880603	1999243.0	554.421242374	-1000.0	100000.0	0.644204104271	0	2	72.4859269687	-129.0	496.187735778	3.28486e+06	439.767	92134.4	218	1	13	1	43	6.87301587302	6.83482944345	4.07407407407	20	-642	0
1927185	54550000	530	14.6108034784	3620	247.761870546	2301561.0	635.790331492	-1002.0	100117.0	0.663535911602	0	2	78.9477241508	-113.0	546.0	3.57023e+06	453.124	92018.2	546	3	9	3	47	6.22857142857	6.43979057592	4.98245614035	23	-362	52
1930795	54550000	531	16.1046836196	3610	224.158393004	1595509.0	441.969252078	-1000.0	100000.0	0.702493074792	0	2	71.0025631883	-109.0	532.251427112	3.77215e+06	451.035	91217.6	170	1	15	1	59	5.8	6.43793103448	4.68292682927	16	-1234	88
1934421	54550000	532	14.6563988365	3626	247.400472684	1903616.0	524.990623276	-1000.0	100000.0	0.814947600662	0	2	72.0003484765	-118.0	524.65839677	4.34546e+06	471.738	90123.0	192	1	9	5	47	6.4696969697	6.11524163569	4.38983050847	19	-716	0
1938048	54550000	533	15.230886735	3627	238.134526446	1800505.0	496.417149159	-1000.0	100000.0	0.718775847808	0	2	72.7931718297	-101.0	525.49338338	3.44516e+06	438.945	88348.6	294	0	11	4	57	5.69333333333	6.45421903052	4.67924528302	18	-832	12
1941683	54550000	534	14.2972555806	3635	254.244598168	1796189.0	494.137276479	-1000.0	100000.0	0.651169188446	0	2	71.3094159143	-127.0	488.882751848	3.4954e+06	456.914	88283.7	168	0	16	3	57	5.73333333333	6.85106382979	4.0350877193	18	-1254	4
1945306	54550000	535	14.6861692996	3623	246.694691181	1797807.0	496.220535468	-1002.0	100000.0	0.689759867513	0	2	72.3629689847	-98.0	515.701926874	3.41685e+06	444.666	89047.9	174	3	11	2	59	5.51948051948	6.36749116608	5.08888888889	18	-958	0
1948950	54550000	536	16.6361740883	3644	219.040747029	1602293.0	439.707189901	-1011.0	100000.0	0.643249176729	0	2	72.6766484256	-125.0	510.083105056	3.17388e+06	442.951	89056.2	224	1	8	3	62	5.5641025641	6.74113475177	4.9512195122	16	-760	80
1952583	54550000	537	15.3233333474	3633	237.089405917	2203180.0	606.435452794	-1002.0	100000.0	0.624277456647	0	2	75.4470836164	-115.0	501.246949598	3.54794e+06	436.166	89116.5	248	2	8	3	53	5.76	6.83454545455	5.53703703704	22	-244	54
1956208	54550000	538	14.9697780768	3625	242.154558431	2296913.0	633.631172414	-1000.0	100000.0	0.747310344828	0	2	73.8590997267	-135.0	541.743648113	3.65432e+06	440.92	88247.3	246	2	14	4	44	6.11940298507	6.46212121212	4.29545454545	23	-818	94
1959836	54550000	539	14.6511008819	3628	247.626443176	2094830.0	577.406284454	-1010.0	100119.0	0.710033076075	0	2	72.3027914549	-111.0	513.286460075	3.18433e+06	426.88	88501.5	178	2	16	1	51	5.94444444444	6.4954954955	4.85714285714	21	-930	174
1963485	54550000	540	16.3465719454	3649	223.227231507	1803755.0	494.314880789	-1001.0	100119.0	0.682104686215	0	2	74.0071343711	-118.0	524.358350825	3.05535e+06	430.984	89727.4	336	1	9	4	51	6.44927536232	6.24912891986	4.85714285714	18	-784	216
1967097	54550000	541	15.3513190525	3612	235.289227438	1493827.0	413.573366556	-1000.0	100117.0	0.726467331118	0	2	70.7687819007	-109.0	518.906889985	3.86481e+06	476.406	90419.4	188	2	15	2	51	5.92424242424	6.7476635514	5.27272727273	15	-1464	124
1970733	54550000	542	14.7083215624	3636	247.206996703	2000825.0	550.28190319	-1002.0	100000.0	0.770077007701	0	2	72.8943009134	-100.0	553.48562755	3.43805e+06	441.695	88722.0	240	2	10	4	52	6.08333333333	5.87328767123	4.72222222222	20	-772	96
1974354	54550000	543	14.440362698	3621	250.75547448	1901614.0	525.162662248	-1002.0	100000.0	0.702016017675	0	2	76.7686797033	-121.0	521.390265368	3.38022e+06	446.515	89123.7	376	0	12	1	52	6.16901408451	6.38939670932	5.81034482759	19	-556	42
1977988	54550000	544	14.315083886	3634	253.858100234	1499556.0	412.646119978	-1000.0	100000.0	0.666208035223	0	2	71.0866067006	-129.0	498.914468952	3.8783e+06	454.526	90162.8	178	1	12	2	50	6.63076923077	6.27133105802	5.07142857143	15	-1142	80
1981629	54550000	545	15.7056983355	3641	231.826686227	1801140.0	494.682779456	-1000.0	100000.0	0.672342762977	0	2	72.9721721144	-110.0	536.614684116	3.46162e+06	443.47	90007.8	176	4	8	2	50	6.48529411765	6.3609671848	4.69565217391	18	-786	0
1985274	54550000	546	15.4071377673	3645	236.578659518	2099437.0	575.977229081	-1004.0	100000.0	0.714128943759	0	2	72.9484969752	-129.0	550.805595492	3.39063e+06	447.646	90224.2	238	2	12	3	36	7.15789473684	6.72641509434	6.10526315789	21	-682	98
1988895	54550000	547	15.1689135263	3621	238.711888872	1605949.0	443.509803922	-1002.0	100000.0	0.706434686551	0	2	73.4984327396	-105.0	533.210129875	2.84579e+06	435.975	92033.6	192	1	4	8	65	5.64197530864	5.96540362438	4.35897435897	16	-912	0
1992526	54550000	548	14.8388269508	3631	244.695892206	1900417.0	523.386670339	-1002.0	100000.0	0.683007435968	0	2	72.43169773	-131.0	517.326869353	3.17437e+06	440.619	92998.4	224	1	11	3	55	5.95945945946	6.39759036145	5.02325581395	19	-774	92
1996109	54550000	549	15.0555807873	3583	237.984841012	2306288.0	643.67513257	-1002.0	100000.0	0.621267094613	0	2	75.8322749653	-115.0	491.380985086	2.90633e+06	425.95	93138.8	292	0	9	3	43	6.89393939394	7.01503759398	5.03076923077	23	-62	108
1999726	54550000	550	15.488072901	3617	233.534541264	2099274.0	580.390931711	-1001.0	100000.0	0.685374619851	0	2	74.3235068608	-120.0	499.495330483	3.34534e+06	433.781	92609.3	318	0	13	5	52	5.72602739726	6.57323688969	4.4262295082	21	-826	0
2003349	54550000	551	14.8798489792	3623	243.483653971	2105415.0	581.124758487	-1002.0	100000.0	0.663538504002	0	2	73.7286677836	-133.0	522.675372399	3.27224e+06	436.832	92580.0	204	1	7	3	46	6.59701492537	6.425795053	4.77586206897	21	-196	0
2006981	54550000	552	14.4336591636	3632	251.634042264	2303261.0	634.157764317	-1002.0	100000.0	0.639317180617	0	2	73.6008558827	-112.0	505.951266773	3.2775e+06	428.342	93376.7	318	1	9	4	53	5.82894736842	6.5264084507	4.39705882353	23	-276	198
2010615	54550000	553	14.8526529528	3634	244.670094396	1493850.0	411.075949367	-1000.0	100000.0	0.560814529444	0	2	70.5246127753	-156.0	527.040982011	4.31468e+06	509.858	92356.0	168	3	13	1	37	6.13461538462	9.907960199	5.75	15	-1038	96
2014262	54550000	554	14.2761095407	3647	255.461755152	1301309.0	356.816287359	-1002.0	100000.0	0.755963805868	0	2	70.0259103886	-93.0	535.666900811	3.16436e+06	437.587	88902.8	168	3	6	5	64	5.55844155844	6.20695652174	4.75	13	-1250	0
2017867	54550000	555	16.4246185178	3605	219.48759395	1905882.0	528.67739251	-1002.0	100000.0	0.633009708738	0	2	74.542809314	-148.0	533.276471404	3.17722e+06	440.452	88644.9	244	3	3	6	57	5.71052631579	6.7239488117	5.89090909091	19	-442	104
2021478	54550000	556	14.7159102477	3611	245.380675692	2105366.0	583.042370534	-1000.0	100000.0	0.675159235669	0	2	78.079352831	-138.0	531.64118448	3.34491e+06	435.559	89925.7	294	4	5	1	48	6.28985507246	6.43087971275	4.625	21	-56	164
2025130	54550000	557	14.4049024527	3652	253.524799074	1901019.0	520.541894852	-1000.0	100000.0	0.677984665936	0	2	73.4001065054	-141.0	488.681552901	3.42606e+06	439.623	91150.8	212	1	12	2	43	7.08064516129	6.6642599278	5.36734693878	19	-726	158
2028821	54550000	558	14.9133952628	3691	247.49561954	1699356.0	460.405310214	-1002.0	100000.0	0.656461663506	0	2	71.0802648604	-126.0	521.026854287	3.36485e+06	435.597	90951.3	184	1	11	3	65	5.32926829268	6.59336823735	4.03636363636	17	-972	100
2032463	54550000	559	14.2782039057	3642	255.074099238	1897432.0	520.98627128	-1000.0	100000.0	0.689456342669	0	2	72.1155316016	-158.0	525.011247506	3.24988e+06	429.727	90328.6	218	1	14	3	48	6.35820895522	7.05904761905	4.09230769231	19	-994	0
2036098	54550000	560	15.8699593234	3635	229.049106297	1901550.0	523.122420908	-1008.0	100000.0	0.676478679505	0	2	71.1867606716	-114.0	505.480566738	3.47342e+06	441.368	90863.0	166	2	10	2	50	6.3768115942	6.40459363958	6.01923076923	19	-654	126
2039734	54550000	561	15.2757107861	3636	238.024930618	1901493.0	522.962871287	-1002.0	100000.0	0.715896589659	0	2	72.3097903694	-137.0	538.342060721	3.13655e+06	421.738	90714.6	186	2	9	2	50	6.23188405797	6.29211469534	5.51923076923	19	-550	90
2043356	54550000	562	14.6835186659	3622	246.671120351	2102923.0	580.597183876	-1002.0	100000.0	0.705411374931	0	2	73.9413174904	-123.0	516.935766045	3.49073e+06	432.201	89795.6	252	1	9	4	53	5.90540540541	6.40072202166	5.54098360656	21	-472	0
2046977	54550000	563	13.9789729238	3621	259.031905972	2301748.0	635.6663905	-1000.0	100000.0	0.719690693179	0	2	78.0803115728	-157.0	486.621759181	3.46909e+06	438.827	88577.8	326	2	9	2	50	5.56164383562	6.48141263941	4.88571428571	23	-138	222
2050596	54550000	564	13.8703568733	3619	260.916141744	1894915.0	523.601823708	-1002.0	100000.0	0.673390439348	0	2	73.9574665014	-104.0	523.566458088	3.19206e+06	431.387	88565.7	298	3	14	0	55	5.62162162162	6.36488812392	4.0625	19	-976	0
2054224	54550000	565	15.2441953199	3628	237.992227459	2096861.0	577.966097023	-1000.0	100000.0	0.673649393605	0	2	72.9149871948	-105.0	514.420610595	3.23661e+06	421.567	88793.3	188	2	14	2	41	6.77419354839	6.48121645796	4.37142857143	21	-832	122
2057841	54550000	566	14.2265672953	3617	254.242638082	2297015.0	635.060823887	-1002.0	100000.0	0.74011611833	0	2	72.6322422964	-120.0	534.748012631	3.346e+06	426.783	89176.5	244	1	15	3	46	6.13043478261	6.34432234432	5.13793103448	23	-708	238
2061486	54550000	567	13.9675514963	3645	260.961987574	1800555.0	493.979423868	-1002.0	100000.0	0.709739368999	0	2	71.5298887208	-100.0	495.31895647	3.19428e+06	425.028	88975.4	172	0	10	5	69	4.90804597701	6.11	4.89189189189	18	-888	24
2065132	54550000	568	14.5975638625	3646	249.76770332	1601409.0	439.223532639	-1000.0	100000.0	0.667580910587	0	2	71.2459317239	-114.0	494.216766742	3.36021e+06	431.525	89079.7	176	1	10	3	57	5.82191780822	6.38327526132	5.2	16	-952	0
2068798	54550000	569	14.5015808632	3666	252.800024673	1804375.0	492.191762139	-1002.0	100000.0	0.6863066012	0	2	74.2327100585	-145.0	526.56813272	3.34104e+06	430.716	89230.1	182	3	4	6	57	5.82666666667	6.31458699473	4.56603773585	18	-680	14
2072421	54550000	570	15.2862865166	3623	237.009818968	1804659.0	498.111785813	-1001.0	100000.0	0.660226331769	0	2	73.2869629546	-133.0	518.021417733	3.56538e+06	448.031	89983.1	202	0	8	4	59	5.81818181818	6.43057996485	4.89655172414	18	-596	0
2076063	54550000	571	14.4000514405	3642	252.915763186	2003216.0	550.031850632	-1006.0	100000.0	0.673531026908	0	2	74.4916769124	-116.0	525.307913905	3.43359e+06	439.336	90517.5	286	4	5	5	55	5.85333333333	6.13636363636	4.8	20	-588	116
2079689	54550000	572	13.9197584704	3626	260.493025631	2300254.0	634.377826806	-1002.0	100000.0	0.746276889134	0	2	73.0684004642	-130.0	529.550374154	3.11053e+06	429.952	91174.3	274	2	11	4	46	6.21739130435	6.15178571429	5.45762711864	23	-552	0
2083318	54550000	573	13.8267754668	3629	262.461772718	1703035.0	469.284926977	-1002.0	100000.0	0.723615321025	0	2	71.3948351006	-127.0	508.363818756	2.99992e+06	430.694	92533.6	180	3	7	5	55	6.125	6.171875	4.22641509434	17	-960	0
2086955	54550000	574	13.8333519057	3637	262.915309665	1995801.0	548.749243882	-1002.0	100000.0	0.703051965906	0	2	72.5801868434	-134.0	487.766992673	3.01863e+06	424.3	92943.6	248	1	15	3	50	6.04285714286	6.46371681416	4.28301886792	20	-1010	70
2090598	54550000	575	15.2166996252	3643	239.408024719	2401191.0	659.124622564	-1000.0	100000.0	0.65083722207	0	2	72.3928579925	-118.0	488.364055012	2.87685e+06	415.848	92769.5	252	2	11	2	39	7.06349206349	6.71014492754	4.20967741935	24	-232	252
2094285	54550000	576	14.5271427186	3687	253.800769457	1507873.0	408.970165446	-1003.0	100000.0	0.678058041768	0	2	73.0634477026	-120.0	532.584493637	3.43792e+06	440.074	92177.9	236	0	4	7	56	6.15492957746	6.43462897527	5.02272727273	15	-756	0
2097918	54550000	577	13.864831231	3633	262.029875406	1792497.0	493.393063584	-1012.0	100000.0	0.719790806496	0	2	70.7587861705	-145.0	508.456844723	3.38015e+06	440.727	92203.6	170	1	19	1	52	6.02857142857	6.18275862069	4.34615384615	18	-1438	66
2101542	54550000	578	13.7726993457	3624	263.12924642	1998070.0	551.343818985	-1002.0	100000.0	0.717439293598	0	2	71.6788734133	-113.0	505.163141548	3.3525e+06	431.91	91707.6	222	1	14	1	50	6.2	6.17719298246	5.5	20	-762	0
2105165	54550000	579	13.9039808598	3623	260.572855827	2099022.0	579.36019873	-1002.0	100000.0	0.735026221364	0	2	74.0363885026	-110.0	500.47446964	3.36548e+06	429.951	91500.2	338	0	14	1	45	6.5303030303	6.40217391304	4.94339622642	21	-548	0
2108797	54550000	580	15.4437945775	3632	235.175363267	2602407.0	716.521751101	-1002.0	100000.0	0.689151982379	0	2	75.6687122696	-87.0	480.848461085	3.04614e+06	411.086	91582.8	332	0	13	2	35	7.18032786885	6.55327102804	5.08860759494	26	-46	224
2112409	54550000	581	14.2074493621	3612	254.232825889	2105333.0	582.871816168	-1000.0	100000.0	0.756644518272	0	2	77.7817845654	-121.0	497.535747263	3.20512e+06	427.882	91328.3	354	2	6	2	44	6.67692307692	5.86979166667	5.0	21	-90	172
2116052	54550000	582	13.9271718723	3643	261.575001257	2108235.0	578.70848202	-1000.0	100000.0	0.738127916552	0	2	78.791515844	-106.0	502.601050378	3.25624e+06	422.647	91101.4	354	0	5	5	56	5.71428571429	5.81525423729	4.46774193548	21	-110	64
2119726	54550000	583	13.8972020318	3674	264.369762459	2098729.0	571.238160044	-1002.0	100000.0	0.772999455634	0	2	72.751396254	-104.0	522.36579218	3.57184e+06	449.527	91382.5	170	2	12	3	45	6.36363636364	6.03327495622	4.14285714286	21	-760	58
2123371	54550000	584	13.7350360114	3645	265.379719207	2196235.0	602.533607682	-1000.0	100000.0	0.875720164609	0	2	72.3053807559	-111.0	524.337222839	3.01592e+06	423.419	91065.1	214	2	15	3	35	7.47368421053	6.03752345216	4.66666666667	22	-882	98
2126999	54550000	585	15.042570666	3628	241.182180929	1998067.0	550.735115766	-1003.0	100000.0	0.747519294377	0	2	72.0791052001	-113.0	548.685233368	3.24535e+06	436.265	91576.1	190	1	13	2	53	5.72602739726	6.02065404475	5.11538461538	20	-766	84
2130579	54550000	586	14.4063119478	3580	248.502185221	2004469.0	559.907541899	-1001.0	100000.0	0.642458100559	0	2	74.8200867625	-110.0	528.20849424	3.07066e+06	435.358	91973.5	240	2	7	3	50	6.41428571429	6.52930728242	4.94736842105	20	-378	78
2134200	54550000	587	13.7130674648	3621	264.054706162	2500709.0	690.61281414	-1004.0	100000.0	0.750345208506	0	2	75.2638234967	-156.0	540.486499082	3.40304e+06	429.067	92183.6	268	2	11	2	39	6.6875	5.98375451264	5.84848484848	25	-170	132
2137820	54550000	588	14.5396444579	3620	248.974451231	2001295.0	552.843922652	-1001.0	100000.0	0.780386740331	0	2	74.3507712536	-110.0	496.384584137	3.43322e+06	431.544	92100.2	334	0	12	2	49	6.3768115942	5.83937823834	4.73684210526	20	-556	218
2141461	54550000	589	14.2988647541	3641	254.635599581	1994344.0	547.746223565	-1002.0	100000.0	0.712716286734	0	2	71.0302397765	-141.0	538.422057877	3.33455e+06	425.897	92197.4	154	0	19	3	44	6.421875	6.75095057034	4.83544303797	20	-1282	122
2145122	54550000	590	15.0079784046	3661	243.936918171	2103581.0	574.591914777	-1000.0	100000.0	0.723845943731	0	2	75.5412700277	-93.0	537.685541318	3.34473e+06	433.24	92307.0	314	0	9	4	54	5.86666666667	6.07401032702	5.09803921569	21	-388	166
2148748	54550000	591	14.5187203833	3626	249.746527537	2299818.0	634.257584115	-1002.0	100000.0	0.681467181467	0	2	74.5280989499	-137.0	497.8773674	3.21067e+06	417.172	93031.9	298	1	12	2	51	5.81081081081	6.20552677029	4.85454545455	23	-378	212
2152401	54550000	592	13.8804721086	3653	263.175486499	1702304.0	466.001642486	-1002.0	100000.0	0.725157404873	0	2	72.0290537839	-115.0	521.545536009	3.67508e+06	440.665	92105.4	218	2	8	3	56	6.08219178082	6.15662650602	4.67391304348	17	-782	202
2156034	54550000	593	13.7238684736	3633	264.721277895	1801559.0	495.887420864	-1001.0	100000.0	0.745939994495	0	2	72.5596907748	-107.0	520.041114888	3.22052e+06	410.529	90767.2	178	1	9	3	56	5.87837837838	6.16607142857	4.70588235294	18	-648	52
2159642	54550000	594	13.9998885656	3608	257.716337034	1697957.0	470.608924612	-1002.0	100000.0	0.712305986696	0	2	72.7885233007	-134.0	542.283485529	2.99606e+06	417.877	90864.2	246	4	12	2	49	6.77272727273	6.11375212224	4.16393442623	17	-1262	0
2163310	54550000	595	14.7863925299	3668	248.065915508	2103823.0	573.56134133	-1002.0	100000.0	0.670119956379	0	2	75.1252256323	-118.0	491.869352879	3.17292e+06	428.076	91147.3	330	1	9	2	49	6.3	6.30619469027	4.22388059701	21	-284	74
2166912	54550000	596	14.3642930328	3602	250.760687753	1896759.0	526.584952804	-1003.0	100142.0	0.745974458634	0	2	72.3387900512	-98.0	536.798480867	3.75663e+06	441.692	91142.6	220	1	15	2	49	6.35294117647	6.39010989011	5.33928571429	19	-1024	98
2170566	54550000	597	13.7993180212	3654	264.795694568	1703025.0	466.071428571	-1002.0	100000.0	0.743842364532	0	2	71.2475273548	-94.0	514.32910025	2.98746e+06	408.289	90327.2	226	2	8	4	55	6.18055555556	6.23707664884	5.13725490196	17	-856	86
2174225	54550000	598	13.9616520969	3659	262.075001913	1593637.0	435.538945067	-1000.0	100000.0	0.72998086909	0	2	71.8693520048	-102.0	515.577558798	3.45168e+06	432.847	90182.6	170	2	17	0	55	5.95774647887	6.53333333333	4.96363636364	16	-1432	66
2177860	54550000	599	13.8625495356	3635	262.217277613	2096690.0	576.80605227	-1002.0	100000.0	0.696561210454	0	2	70.6380945201	-121.0	500.607987817	3.30167e+06	419.983	90537.9	172	0	17	3	43	6.859375	6.57116788321	4.92727272727	21	-1022	170
2181526	54550000	600	14.649563689	3666	250.246360767	2397855.0	654.079378069	-1002.0	100000.0	0.669939989089	0	2	72.4537078758	-116.0	508.701506603	3.08383e+06	411.386	90945.1	202	1	15	2	42	6.5	6.5035971223	5.125	24	-566	56
2185160	54550000	601	14.4698103024	3634	251.143582676	2200848.0	605.626857457	-1002.0	100000.0	0.762245459549	0	2	73.2467752035	-123.0	532.03415715	3.45573e+06	434.183	90828.6	316	1	11	4	44	6.48484848485	6.15985790409	4.96666666667	22	-552	60
2188790	54550000	602	13.7558263647	3630	263.88818118	2395666.0	659.963085399	-1002.0	100000.0	0.768870523416	0	2	72.2274472085	-111.0	529.116382737	3.12966e+06	425.569	91291.9	174	2	17	2	31	7.89090909091	6.26763110307	4.64406779661	24	-834	98
2192399	54550000	603	14.0162390094	3609	257.48704753	2198956.0	609.297866445	-1002.0	100000.0	0.759213078415	0	2	74.167022133	-106.0	501.50462551	2.97725e+06	411.473	91672.3	352	0	14	3	43	6.6	6.1618705036	4.73529411765	22	-656	226
2196002	54550000	604	13.8486401083	3603	260.169949671	1501499.0	416.735775742	-1001.0	100000.0	0.713016930336	0	2	71.2454767188	-147.0	512.270248628	3.51507e+06	439.471	91616.3	172	2	9	6	56	6.01408450704	6.21527777778	5.77551020408	15	-1368	0
2199660	54550000	605	15.3468848653	3658	238.354560688	1902312.0	520.041552761	-1002.0	100000.0	0.650355385457	0	2	72.8035557152	-109.0	528.994813471	3.23168e+06	425.572	92011.0	220	2	9	3	48	6.5223880597	6.59469026549	4.51923076923	19	-638	88
2203328	54550000	606	14.937498833	3668	245.556504541	2201221.0	600.114776445	-1003.0	100000.0	0.785441657579	0	2	73.5578077062	-154.0	476.759574875	2.8833e+06	414.097	92490.0	282	0	11	3	55	5.45454545455	6.0926916221	4.38596491228	22	-376	92
2206947	54550000	607	13.7606993625	3619	262.99535399	2096518.0	579.308648798	-1002.0	100000.0	0.690522243714	0	2	72.4140666998	-86.0	522.774321989	3.3257e+06	427.105	92247.6	200	2	15	2	47	6.26470588235	6.67717996289	4.36231884058	21	-910	0
2210565	54550000	608	14.023828297	3618	257.989467881	1903438.0	526.102266446	-1002.0	100000.0	0.785516860144	0	2	74.7395161137	-185.0	520.381905006	3.29941e+06	429.659	91906.9	292	4	5	3	55	5.63513513514	5.75218150087	4.41935483871	19	-498	174
2214215	54550000	609	14.1009454459	3650	258.847891725	1500706.0	411.152328767	-1008.0	100000.0	0.690136986301	0	2	70.1174999551	-97.0	472.455009307	3.35048e+06	437.014	91585.4	232	1	11	0	58	6.13698630137	6.46017699115	4.40425531915	15	-862	94
2217871	54550000	610	14.7802127374	3656	247.357738685	1701892.0	465.506564551	-1012.0	100000.0	0.729485776805	0	2	72.0716384615	-149.0	517.279512378	3.47504e+06	435.003	91126.3	172	2	9	2	53	6.0	6.44776119403	5.1186440678	17	-714	18
2221489	54550000	611	14.8157871277	3618	244.198972948	1902284.0	525.783305694	-1000.0	100000.0	0.720287451631	0	2	71.3473983854	-136.0	506.037801557	3.15926e+06	423.136	91415.7	214	0	11	1	54	6.28767123288	6.03247863248	4.73469387755	19	-514	142
2225180	54550000	612	14.2012009018	3691	259.907596936	1802719.0	488.409374153	-1000.0	100000.0	0.666756976429	0	2	74.0517824184	-110.0	506.606653418	3.58974e+06	435.722	92671.1	344	2	7	3	57	5.84	6.33217391304	4.68	18	-594	160
2228812	54550000	613	13.9289307293	3632	260.752248006	2002014.0	551.21530837	-1002.0	100000.0	0.675385462555	0	2	73.5302102448	-172.0	516.617490403	2.83351e+06	414.601	93326.7	294	1	12	0	44	7.0	6.41197183099	4.78571428571	20	-464	46
